transaction_id,customer_id,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount,date
6916,138,5,1,5.67,Credit Card,Online,,0,0,20/04/2024 16:45
7527,341,5,1,6.73,Credit Card,Online,,0,0,22/04/2024 16:19
3028,467,5,1,6.5,Credit Card,Online,,0,0,22/04/2024 12:16
348,488,5,1,3.14,Credit Card,Online,,0,0,23/04/2024 16:10
126,642,5,1,4.78,Credit Card,Online,,0,0,25/04/2024 14:34
9141,665,5,1,5.56,Credit Card,Online,,0,0,27/04/2024 13:51
2588,585,5,1,5.24,Credit Card,Online,,0,0,30/04/2024 15:15
6747,696,5,1,2.83,Credit Card,Online,,0,0,01/05/2024 12:32
7170,185,5,1,1.83,Credit Card,Online,,0,0,02/05/2024 14:06
1677,688,5,1,7.37,Credit Card,Online,,0,0,02/05/2024 12:02
2384,609,5,1,3.41,Credit Card,Online,,0,0,02/05/2024 12:24
5293,424,5,1,4.77,Credit Card,Online,,0,0,03/05/2024 12:15
8048,143,5,1,3.44,Credit Card,Online,,0,0,04/05/2024 14:48
2792,583,5,1,4.86,Credit Card,Online,,0,0,05/05/2024 14:40
933,351,5,1,1.97,Credit Card,Online,,0,0,05/05/2024 15:40
3304,669,5,1,8.04,Credit Card,Online,,0,0,07/05/2024 9:06
1259,583,5,1,3.79,Credit Card,Online,,0,0,09/05/2024 16:03
7935,420,5,1,5.79,Credit Card,Online,,0,0,10/05/2024 9:41
5719,293,5,1,4.11,Credit Card,Online,,0,0,10/05/2024 9:08
6425,414,5,1,3.09,Credit Card,Online,,0,0,12/05/2024 10:19
7927,145,5,1,4.25,Credit Card,Online,,0,0,14/05/2024 11:05
5685,513,5,1,5.55,Credit Card,Online,,0,0,15/05/2024 13:16
7093,179,5,1,5.52,Credit Card,Online,,0,0,18/05/2024 13:48
3942,412,5,1,7.33,Credit Card,Online,,0,0,19/05/2024 16:29
1268,636,5,1,2.66,Credit Card,Online,,0,0,20/05/2024 15:03
7146,566,5,1,3.16,Credit Card,Online,,0,0,21/05/2024 9:31
8273,113,5,1,5.11,Credit Card,Online,,0,0,22/05/2024 16:02
2452,627,5,1,1.78,Credit Card,Online,,0,0,22/05/2024 14:26
2715,337,5,1,2.63,Credit Card,Online,,0,0,25/05/2024 10:39
10770,468,5,1,4.86,Credit Card,Online,,0,0,29/05/2024 13:40
7788,637,5,1,3.57,Credit Card,Online,,0,0,30/05/2024 11:42
760,179,5,1,3.01,Credit Card,Online,,0,0,30/05/2024 9:58
10385,435,5,1,5.13,Credit Card,Online,,0,0,02/06/2024 15:40
8133,219,5,1,2.42,Credit Card,Online,,0,0,03/06/2024 9:43
8554,442,5,1,2.54,Credit Card,Online,,0,0,04/06/2024 13:12
2191,345,5,1,5.64,Credit Card,Online,,0,0,04/06/2024 12:09
5649,550,5,1,4.48,Credit Card,Online,,0,0,10/06/2024 13:54
522,107,5,1,4.16,Credit Card,Online,,0,0,12/06/2024 10:48
8243,437,5,1,8.85,Credit Card,Online,,0,0,12/06/2024 13:10
542,355,5,1,2.68,Credit Card,Online,,0,0,12/06/2024 13:43
2345,431,5,1,3.55,Credit Card,Online,,0,0,13/06/2024 13:38
1390,525,5,1,3.33,Credit Card,Online,,0,0,15/06/2024 12:45
7456,513,5,1,2.47,Credit Card,Online,,0,0,17/06/2024 9:48
10773,693,5,1,1.95,Credit Card,Online,,0,0,17/06/2024 11:29
5083,486,5,1,2.29,Credit Card,Online,,0,0,19/06/2024 13:50
749,308,5,1,3.61,Credit Card,Online,,0,0,21/06/2024 14:40
858,349,5,1,5.21,Credit Card,Online,,0,0,23/06/2024 14:48
731,643,5,1,2.4,Credit Card,Online,,0,0,24/06/2024 14:57
1033,324,5,1,3.6,Credit Card,Online,,0,0,26/06/2024 9:16
7848,213,5,1,4.39,Credit Card,Online,,0,0,26/06/2024 12:02
6286,720,5,1,5.44,Credit Card,Online,,0,0,26/06/2024 10:52
7394,201,5,1,6.68,Credit Card,Online,,0,0,28/06/2024 13:08
9718,460,5,1,6.08,Credit Card,Online,,0,0,29/06/2024 12:40
4987,266,5,1,2.54,Credit Card,Online,,0,0,09/07/2024 16:41
825,222,5,1,4.55,Credit Card,Online,,0,0,15/07/2024 12:17
3275,717,5,1,4.5,Cash,Online,,0,0,02/12/2023 11:05
9563,679,5,1,8.69,Cash,Online,,0,0,02/12/2023 13:31
4714,404,5,1,5.53,Cash,Online,,0,0,06/12/2023 14:57
10414,474,5,1,5.65,Cash,Online,,0,0,08/12/2023 12:22
1326,472,5,1,4.34,Cash,Online,,0,0,08/12/2023 15:54
9238,687,5,1,5.6,Cash,Online,,0,0,08/12/2023 14:42
8931,508,5,1,4.02,Cash,Online,,0,0,12/12/2023 14:02
7581,607,5,1,1.96,Cash,Online,,0,0,12/12/2023 10:11
4352,532,5,1,2.65,Cash,Online,,0,0,14/12/2023 9:42
10830,152,5,1,5.48,Cash,Online,,0,0,17/12/2023 9:15
9340,256,5,1,8.86,Cash,Online,,0,0,18/12/2023 10:43
2049,629,5,1,4.17,Cash,Online,,0,0,20/12/2023 11:19
4571,271,5,1,7.73,Cash,Online,,0,0,24/12/2023 16:49
8514,672,5,1,3.1,Cash,Online,,0,0,24/12/2023 10:18
10094,178,5,1,4.03,Cash,Online,,0,0,27/12/2023 16:29
1755,192,5,1,3.92,Cash,Online,,0,0,27/12/2023 9:47
3996,275,5,1,4.84,Cash,Online,,0,0,29/12/2023 11:11
706,118,5,1,6.19,Cash,Online,,0,0,29/12/2023 15:19
6183,143,5,1,5.54,Cash,Online,,0,0,31/12/2023 16:06
2368,607,5,1,5.78,Cash,Online,,0,0,02/01/2024 15:30
5309,180,5,1,2.54,Cash,Online,,0,0,02/01/2024 9:55
9845,556,5,1,5.95,Cash,Online,,0,0,06/01/2024 12:47
8970,555,5,1,2.14,Cash,Online,,0,0,09/01/2024 16:14
1435,266,5,1,6.24,Cash,Online,,0,0,10/01/2024 14:27
8470,436,5,1,2.68,Cash,Online,,0,0,10/01/2024 11:10
9382,660,5,1,2.48,Cash,Online,,0,0,11/01/2024 15:03
7202,424,5,1,5.34,Cash,Online,,0,0,11/01/2024 10:55
1898,533,5,1,5.71,Cash,Online,,0,0,11/01/2024 16:14
3651,699,5,1,3.83,Cash,Online,,0,0,11/01/2024 11:00
8181,301,5,1,5.54,Cash,Online,,0,0,12/01/2024 9:46
1776,102,5,1,8.88,Cash,Online,,0,0,14/01/2024 16:30
3411,441,5,1,2.88,Cash,Online,,0,0,15/01/2024 13:16
2012,135,5,1,4,Cash,Online,,0,0,15/01/2024 11:36
5028,646,5,1,1.81,Cash,Online,,0,0,20/01/2024 11:20
331,111,5,1,7.78,Cash,Online,,0,0,20/01/2024 13:28
230,327,5,1,3.37,Cash,Online,,0,0,20/01/2024 9:57
7836,360,5,1,5.59,Cash,Online,,0,0,25/01/2024 10:33
3239,238,5,1,6.61,Cash,Online,,0,0,26/01/2024 10:48
6112,150,5,1,4.32,Cash,Online,,0,0,26/01/2024 11:59
3004,243,5,1,2.8,Cash,Online,,0,0,28/01/2024 13:47
10930,512,5,1,2.87,Cash,Online,,0,0,28/01/2024 10:37
5935,358,5,1,7.86,Cash,Online,,0,0,01/02/2024 13:19
4182,684,5,1,3.76,Cash,Online,,0,0,01/02/2024 16:24
23,303,5,1,2.6,Cash,Online,,0,0,03/02/2024 12:48
9202,116,5,1,3.51,Cash,Online,,0,0,04/02/2024 9:00
9638,130,5,1,9.12,Cash,Online,,0,0,05/02/2024 14:43
2331,647,5,1,3.27,Cash,Online,,0,0,05/02/2024 14:09
320,220,5,1,4.43,Cash,Online,,0,0,06/02/2024 16:47
8105,241,5,1,4.85,Cash,Online,,0,0,09/02/2024 12:51
9919,405,5,1,6.82,Cash,Online,,0,0,11/02/2024 12:51
10943,333,5,1,4.03,Cash,Online,,0,0,12/02/2024 10:09
2415,428,5,1,5.12,Cash,Online,,0,0,12/02/2024 13:40
9089,416,5,1,6.28,Cash,Online,,0,0,13/02/2024 9:44
2709,587,5,1,2.77,Cash,Online,,0,0,16/02/2024 16:43
9627,322,5,1,6.09,Cash,Online,,0,0,18/02/2024 15:02
6269,621,5,1,2.74,Cash,Online,,0,0,20/02/2024 10:35
5023,491,5,1,2.39,Cash,Online,,0,0,21/02/2024 15:48
7733,346,5,1,3.84,Cash,Online,,0,0,22/02/2024 10:27
5841,579,5,1,2.88,Cash,Online,,0,0,24/02/2024 15:50
6375,478,5,1,5.45,Cash,Online,,0,0,24/02/2024 10:14
1460,696,5,1,3.26,Cash,Online,,0,0,25/02/2024 14:19
4585,557,5,1,2.78,Cash,Online,,0,0,25/02/2024 9:23
4860,574,5,1,8.27,Cash,Online,,0,0,26/02/2024 14:05
9821,705,5,1,5.99,Cash,Online,,0,0,29/02/2024 11:55
5565,522,5,1,4.74,Cash,Online,,0,0,03/03/2024 12:21
9280,366,5,1,4.54,Cash,Online,,0,0,05/03/2024 12:24
265,688,5,1,4.29,Cash,Online,,0,0,06/03/2024 13:25
10707,352,5,1,2.73,Cash,Online,,0,0,09/03/2024 10:02
1710,536,5,1,2.64,Cash,Online,,0,0,10/03/2024 16:29
7777,515,5,1,8.08,Cash,Online,,0,0,11/03/2024 14:16
1470,103,5,1,5.36,Cash,Online,,0,0,13/03/2024 13:23
7378,405,5,1,4.73,Cash,Online,,0,0,13/03/2024 12:58
8890,524,5,1,8.9,Cash,Online,,0,0,14/03/2024 10:41
10054,135,5,1,3.54,Cash,Online,,0,0,16/03/2024 10:40
5049,587,5,1,3.49,Cash,Online,,0,0,16/03/2024 11:50
9058,695,5,1,2.84,Cash,Online,,0,0,18/03/2024 12:28
10697,677,5,1,3.42,Cash,Online,,0,0,20/03/2024 15:53
1327,719,5,1,6.09,Cash,Online,,0,0,21/03/2024 12:03
1048,693,5,1,4.61,Cash,Online,,0,0,21/03/2024 13:23
7195,717,5,1,4.45,Cash,Online,,0,0,21/03/2024 15:35
3910,462,5,1,4.02,Cash,Online,,0,0,22/03/2024 15:37
5543,236,5,1,3.46,Cash,Online,,0,0,22/03/2024 11:49
6924,696,5,1,2.96,Cash,Online,,0,0,23/03/2024 12:20
5127,700,5,1,5.04,Cash,Online,,0,0,23/03/2024 11:27
5030,422,5,1,3.26,Cash,Online,,0,0,23/03/2024 16:04
7205,534,5,1,4.01,Cash,Online,,0,0,24/03/2024 13:20
539,330,5,1,2.75,Cash,Online,,0,0,24/03/2024 9:25
5693,575,5,1,3.71,Cash,Online,,0,0,26/03/2024 10:19
5848,542,5,1,8.56,Cash,Online,,0,0,26/03/2024 12:41
3068,669,5,1,8.64,Cash,Online,,0,0,28/03/2024 15:26
9040,720,5,1,1.92,Cash,Online,,0,0,28/03/2024 15:34
2385,159,5,1,8.98,Cash,Online,,0,0,01/04/2024 14:22
8015,708,5,1,1.85,Cash,Online,,0,0,01/04/2024 14:19
4128,684,5,1,3.35,Cash,Online,,0,0,03/04/2024 10:10
4687,702,5,1,6.24,Cash,Online,,0,0,03/04/2024 9:32
8565,262,5,1,4.77,Cash,Online,,0,0,05/04/2024 12:31
10252,367,5,1,2.59,Cash,Online,,0,0,05/04/2024 10:29
8373,461,5,1,2.28,Cash,Online,,0,0,09/04/2024 9:23
602,142,5,1,4.34,Cash,Online,,0,0,09/04/2024 14:58
10041,248,5,1,5.44,Cash,Online,,0,0,10/04/2024 13:35
97,284,5,1,2.17,Cash,Online,,0,0,16/04/2024 12:17
2489,284,5,1,4.32,Cash,Online,,0,0,17/04/2024 12:31
8008,577,5,1,6.42,Cash,Online,,0,0,17/04/2024 12:04
5377,419,5,1,4.43,Cash,Online,,0,0,20/04/2024 16:03
6997,580,5,1,5.81,Cash,Online,,0,0,21/04/2024 14:12
1927,343,5,1,5.64,Cash,Online,,0,0,23/04/2024 15:42
1148,567,5,1,3.53,Cash,Online,,0,0,24/04/2024 15:54
78,388,5,1,5.25,Cash,Online,,0,0,26/04/2024 13:10
9698,642,5,1,3.34,Cash,Online,,0,0,26/04/2024 9:08
8271,317,5,1,5.38,Cash,Online,,0,0,29/04/2024 10:32
9601,621,5,1,4.83,Cash,Online,,0,0,02/05/2024 12:14
1284,191,5,1,3.6,Cash,Online,,0,0,02/05/2024 11:55
10836,144,5,1,3.4,Cash,Online,,0,0,04/05/2024 11:33
10973,262,5,1,1.83,Cash,Online,,0,0,04/05/2024 10:18
8174,344,5,1,7.7,Cash,Online,,0,0,09/05/2024 12:36
9496,710,5,1,4.47,Cash,Online,,0,0,09/05/2024 12:36
1112,421,5,1,4.14,Cash,Online,,0,0,09/05/2024 14:43
20,450,5,1,2.96,Cash,Online,,0,0,10/05/2024 11:07
6892,200,5,1,4,Cash,Online,,0,0,11/05/2024 14:26
4776,291,5,1,2.67,Cash,Online,,0,0,11/05/2024 10:09
2101,298,5,1,2.16,Cash,Online,,0,0,12/05/2024 12:37
6622,428,5,1,2.34,Cash,Online,,0,0,13/05/2024 9:15
10505,638,5,1,8.6,Cash,Online,,0,0,14/05/2024 16:14
831,442,5,1,6.41,Cash,Online,,0,0,14/05/2024 13:44
3368,225,5,1,4.83,Cash,Online,,0,0,15/05/2024 10:05
9679,425,5,1,4.62,Cash,Online,,0,0,19/05/2024 10:57
6109,706,5,1,2.05,Cash,Online,,0,0,24/05/2024 16:05
5273,537,5,1,2.67,Cash,Online,,0,0,25/05/2024 14:46
6508,634,5,1,4.18,Cash,Online,,0,0,25/05/2024 11:01
538,215,5,1,3.43,Cash,Online,,0,0,27/05/2024 11:24
6042,268,5,1,4.59,Cash,Online,,0,0,30/05/2024 10:39
7880,603,5,1,3.36,Cash,Online,,0,0,02/06/2024 13:26
6529,664,5,1,4.42,Cash,Online,,0,0,02/06/2024 16:30
8267,430,5,1,3.19,Cash,Online,,0,0,02/06/2024 15:02
8033,430,5,1,8.95,Cash,Online,,0,0,03/06/2024 10:19
7502,227,5,1,3.87,Cash,Online,,0,0,03/06/2024 9:09
7166,278,5,1,5.24,Cash,Online,,0,0,04/06/2024 9:01
4282,641,5,1,6.08,Cash,Online,,0,0,05/06/2024 15:53
2744,310,5,1,2.99,Cash,Online,,0,0,05/06/2024 14:18
2048,230,5,1,6.56,Cash,Online,,0,0,08/06/2024 9:20
3785,236,5,1,7.73,Cash,Online,,0,0,09/06/2024 12:55
1509,101,5,1,3.91,Cash,Online,,0,0,09/06/2024 9:31
9239,163,5,1,3.88,Cash,Online,,0,0,12/06/2024 12:04
8527,242,5,1,3.38,Cash,Online,,0,0,12/06/2024 15:20
2095,430,5,1,2.32,Cash,Online,,0,0,13/06/2024 13:48
6391,380,5,1,6.67,Cash,Online,,0,0,19/06/2024 15:38
7289,545,5,1,4.29,Cash,Online,,0,0,19/06/2024 11:06
8268,105,5,1,3.05,Cash,Online,,0,0,22/06/2024 16:36
4971,214,5,1,4.41,Cash,Online,,0,0,24/06/2024 15:00
5371,655,5,1,6.21,Cash,Online,,0,0,24/06/2024 16:11
356,553,5,1,5.11,Cash,Online,,0,0,25/06/2024 15:29
10910,535,5,1,2.48,Cash,Online,,0,0,25/06/2024 9:28
9806,197,5,1,2.54,Cash,Online,,0,0,26/06/2024 14:10
9596,337,5,1,4.83,Cash,Online,,0,0,26/06/2024 10:55
3816,581,5,1,3.67,Cash,Online,,0,0,26/06/2024 12:23
8882,243,5,1,3.6,Cash,Online,,0,0,28/06/2024 11:17
8066,435,5,1,3.82,Cash,Online,,0,0,30/06/2024 14:12
4972,344,5,1,2.7,Cash,Online,,0,0,01/07/2024 16:51
8954,446,5,1,6.63,Cash,Online,,0,0,01/07/2024 15:50
4721,564,5,1,3.99,Cash,Online,,0,0,01/07/2024 16:32
3419,376,8,1,4.36,Credit Card,Online,,0,0,20/01/2024 14:29
794,255,14,1,5.25,Mobile Pay,In-Store,4,0,0,22/01/2024 10:20
8274,204,12,1,7.85,Mobile Pay,Online,,0,0,23/02/2024 13:39
7052,605,13,1,3.43,Credit Card,Online,,0,0,23/03/2024 16:08
2791,311,17,1,2.36,Credit Card,In-Store,2,0,0,19/05/2024 13:08
9960,459,11,1,7.1,Credit Card,In-Store,2,0,0,02/06/2024 9:30
4124,378,19,2,5.06,Cash,In-Store,5,0,0,25/01/2024 16:17
6903,275,20,5,6.35,Cash,Online,,0,0,15/02/2024 15:57
3892,690,2,3,3.27,Mobile Pay,In-Store,1,0,0,13/04/2024 11:50
618,586,9,3,2.55,Cash,Online,,0,0,19/05/2024 16:09
10961,591,18,6,5.97,Cash,Online,,0,0,21/06/2024 14:17
8345,342,3,8,4.1,Mobile Pay,Online,,0,0,14/07/2024 16:47
5983,268,5,3,2.03,Mobile Pay,In-Store,4,0,0,01/12/2023 9:54
3879,472,5,2,6.49,Credit Card,In-Store,5,0,0,03/12/2023 14:53
5545,135,5,2,2.22,Cash,In-Store,2,0,0,05/12/2023 10:18
4881,474,5,2,3.14,Mobile Pay,In-Store,4,0,0,06/12/2023 12:37
10091,205,5,6,3.87,Mobile Pay,In-Store,5,0,0,07/12/2023 11:33
1695,137,5,2,2.4,Mobile Pay,In-Store,4,0,0,07/12/2023 11:02
5141,352,5,3,5.55,Credit Card,In-Store,2,0,0,08/12/2023 13:52
7937,389,5,2,5.1,Credit Card,In-Store,1,0,0,08/12/2023 10:06
1159,327,5,3,4.36,Cash,In-Store,5,0,0,08/12/2023 14:36
6739,528,5,2,2.56,Mobile Pay,In-Store,2,0,0,12/12/2023 13:05
1997,310,5,2,5.9,Credit Card,In-Store,3,0,0,12/12/2023 14:17
6848,552,5,9,6.45,Mobile Pay,In-Store,3,0,0,15/12/2023 14:56
7592,589,5,2,3.24,Cash,In-Store,4,0,0,18/12/2023 14:42
4844,431,5,2,4.85,Cash,In-Store,4,0,0,18/12/2023 13:10
3494,108,5,5,4.22,Credit Card,In-Store,5,0,0,18/12/2023 16:52
9353,663,5,6,8.94,Cash,In-Store,4,0,0,18/12/2023 9:11
9306,568,5,2,3.43,Mobile Pay,In-Store,1,0,0,19/12/2023 11:29
9805,615,5,2,9.18,Cash,In-Store,3,0,0,19/12/2023 14:51
2280,286,5,2,3.61,Cash,In-Store,4,0,0,20/12/2023 10:53
4719,526,5,5,8.69,Mobile Pay,In-Store,1,0,0,22/12/2023 15:07
85,418,5,3,3.3,Cash,In-Store,1,0,0,22/12/2023 11:01
6064,350,5,3,6.04,Cash,In-Store,1,0,0,24/12/2023 12:24
6227,591,5,3,4.89,Cash,In-Store,2,0,0,25/12/2023 15:44
4993,399,5,4,6.11,Mobile Pay,In-Store,4,0,0,28/12/2023 13:48
3253,129,5,4,5.95,Mobile Pay,In-Store,1,0,0,28/12/2023 14:34
7865,433,5,3,3.53,Cash,In-Store,2,0,0,29/12/2023 12:41
9984,187,5,4,2.68,Credit Card,In-Store,2,0,0,29/12/2023 16:52
3287,695,5,6,4.1,Cash,In-Store,5,0,0,31/12/2023 16:22
7584,314,5,3,6.42,Cash,In-Store,3,0,0,31/12/2023 16:37
4218,697,5,4,4.34,Cash,In-Store,2,0,0,01/01/2024 12:52
4882,718,5,3,4.02,Credit Card,In-Store,1,0,0,01/01/2024 13:27
10907,634,5,4,4.86,Mobile Pay,In-Store,5,0,0,01/01/2024 15:43
9651,193,5,4,6.3,Credit Card,In-Store,2,0,0,04/01/2024 11:05
10236,647,5,4,3.35,Mobile Pay,In-Store,3,0,0,04/01/2024 9:01
1805,356,5,3,7.07,Mobile Pay,In-Store,5,0,0,04/01/2024 16:04
1058,364,5,3,5.72,Credit Card,In-Store,5,0,0,06/01/2024 16:10
4059,549,5,2,6.66,Credit Card,In-Store,1,0,0,07/01/2024 12:48
2185,545,5,3,2.96,Credit Card,In-Store,4,0,0,08/01/2024 11:13
846,355,5,2,3.76,Cash,In-Store,1,0,0,08/01/2024 13:45
10465,418,5,2,6.02,Credit Card,In-Store,4,0,0,09/01/2024 14:34
1022,478,5,2,7.1,Credit Card,In-Store,4,0,0,10/01/2024 14:20
7507,201,5,3,2.35,Mobile Pay,In-Store,2,0,0,10/01/2024 13:52
1343,208,5,7,2.53,Cash,In-Store,4,0,0,12/01/2024 10:25
5968,407,5,9,3.09,Cash,In-Store,5,0,0,12/01/2024 9:54
5654,114,5,4,2.45,Mobile Pay,In-Store,2,0,0,13/01/2024 9:00
10156,661,5,2,5.54,Credit Card,In-Store,3,0,0,13/01/2024 12:51
4666,419,5,2,2.64,Mobile Pay,In-Store,2,0,0,14/01/2024 13:35
1366,134,5,2,3.11,Mobile Pay,In-Store,5,0,0,15/01/2024 16:43
140,457,5,3,2.39,Mobile Pay,In-Store,1,0,0,19/01/2024 15:12
4497,194,5,2,5.96,Mobile Pay,In-Store,3,0,0,23/01/2024 16:24
2372,566,5,6,4.19,Mobile Pay,In-Store,2,0,0,24/01/2024 16:03
210,141,5,4,4.99,Mobile Pay,In-Store,4,0,0,26/01/2024 10:06
4303,595,5,6,3.45,Credit Card,In-Store,1,0,0,27/01/2024 12:08
9913,635,5,2,5.14,Credit Card,In-Store,3,0,0,28/01/2024 9:55
4904,478,5,3,5.8,Credit Card,In-Store,2,0,0,30/01/2024 10:30
9136,291,5,3,5.16,Cash,In-Store,5,0,0,02/02/2024 14:46
7936,132,5,2,6.35,Mobile Pay,In-Store,2,0,0,05/02/2024 12:04
10679,275,5,2,3.82,Cash,In-Store,3,0,0,12/02/2024 10:48
8584,537,5,2,1.92,Mobile Pay,In-Store,4,0,0,13/02/2024 15:42
10335,337,5,3,7.49,Mobile Pay,In-Store,4,0,0,16/02/2024 14:23
3104,169,5,3,4.18,Credit Card,In-Store,5,0,0,16/02/2024 9:22
9599,179,5,4,4.08,Credit Card,In-Store,3,0,0,20/02/2024 16:54
9216,610,5,6,7.18,Mobile Pay,In-Store,1,0,0,21/02/2024 14:17
34,415,5,4,6.81,Credit Card,In-Store,3,0,0,23/02/2024 14:56
5182,323,5,6,4.26,Cash,In-Store,1,0,0,23/02/2024 12:01
6832,551,5,4,5.91,Credit Card,In-Store,2,0,0,23/02/2024 14:16
2586,309,5,5,2.3,Credit Card,In-Store,1,0,0,26/02/2024 14:53
4907,714,5,2,3.44,Credit Card,In-Store,5,0,0,27/02/2024 13:29
3647,646,5,4,3.53,Mobile Pay,In-Store,4,0,0,01/03/2024 13:29
4523,434,5,6,6.78,Mobile Pay,In-Store,1,0,0,01/03/2024 15:20
7085,432,5,6,3.62,Credit Card,In-Store,2,0,0,03/03/2024 9:15
10264,633,5,4,4.94,Credit Card,In-Store,4,0,0,03/03/2024 15:13
6989,447,5,4,3.8,Credit Card,In-Store,1,0,0,04/03/2024 11:16
9302,715,5,2,4.78,Cash,In-Store,4,0,0,04/03/2024 12:56
7436,161,5,4,4.66,Cash,In-Store,2,0,0,07/03/2024 10:06
8873,356,5,5,5.5,Credit Card,In-Store,5,0,0,09/03/2024 15:09
6212,283,5,2,6.38,Cash,In-Store,3,0,0,11/03/2024 9:42
3588,281,5,2,3.03,Mobile Pay,In-Store,2,0,0,12/03/2024 12:53
3604,693,5,2,3.91,Mobile Pay,In-Store,1,0,0,12/03/2024 16:46
9469,390,5,4,6.29,Mobile Pay,In-Store,2,0,0,13/03/2024 12:03
580,510,5,4,2.11,Mobile Pay,In-Store,1,0,0,15/03/2024 12:40
3228,271,5,11,7.12,Cash,In-Store,1,0,0,15/03/2024 11:17
8129,130,5,11,6.03,Cash,In-Store,2,0,0,15/03/2024 16:21
8204,411,5,4,4.38,Cash,In-Store,1,0,0,16/03/2024 14:15
8944,396,5,5,2.11,Credit Card,In-Store,3,0,0,16/03/2024 14:03
3949,596,5,4,2.58,Cash,In-Store,3,0,0,16/03/2024 9:11
67,405,5,4,8.15,Mobile Pay,In-Store,1,0,0,17/03/2024 11:53
7597,649,5,2,8.83,Credit Card,In-Store,2,0,0,18/03/2024 9:07
8880,187,5,2,5.92,Credit Card,In-Store,5,0,0,19/03/2024 13:54
9641,235,5,4,4.02,Credit Card,In-Store,3,0,0,20/03/2024 16:28
1135,406,5,2,6.12,Mobile Pay,In-Store,4,0,0,20/03/2024 13:22
4472,416,5,2,7.2,Cash,In-Store,5,0,0,22/03/2024 15:39
9861,484,5,4,7.26,Mobile Pay,In-Store,3,0,0,22/03/2024 15:58
6642,239,5,5,4.41,Cash,In-Store,5,0,0,24/03/2024 10:01
6427,381,5,12,4.73,Credit Card,In-Store,3,0,0,30/03/2024 12:44
9728,351,5,4,4.18,Cash,In-Store,1,0,0,30/03/2024 14:53
5094,359,5,2,6.37,Mobile Pay,In-Store,1,0,0,31/03/2024 11:32
3886,678,5,3,3.37,Mobile Pay,In-Store,4,0,0,02/04/2024 9:53
9851,122,5,3,3.36,Mobile Pay,In-Store,4,0,0,02/04/2024 16:02
769,554,5,5,5.16,Cash,In-Store,1,0,0,03/04/2024 16:09
3365,609,5,5,3.74,Credit Card,In-Store,5,0,0,04/04/2024 11:07
6606,289,5,3,8.9,Mobile Pay,In-Store,1,0,0,06/04/2024 11:58
6194,576,5,4,3.01,Credit Card,In-Store,4,0,0,06/04/2024 9:55
8202,674,5,8,3.18,Credit Card,In-Store,5,0,0,06/04/2024 14:09
10296,327,5,3,8.48,Mobile Pay,In-Store,3,0,0,08/04/2024 14:13
1451,510,5,5,3.26,Cash,In-Store,5,0,0,08/04/2024 11:55
4888,494,5,6,3.94,Cash,In-Store,1,0,0,09/04/2024 14:43
7122,273,5,4,4,Mobile Pay,In-Store,4,0,0,11/04/2024 12:06
10047,639,5,5,6.28,Cash,In-Store,4,0,0,11/04/2024 10:13
10477,312,5,4,3.55,Credit Card,In-Store,1,0,0,11/04/2024 10:45
8887,478,5,3,3.6,Mobile Pay,In-Store,2,0,0,12/04/2024 9:38
7970,147,5,4,5.23,Mobile Pay,In-Store,5,0,0,13/04/2024 14:09
9995,277,5,3,5.77,Credit Card,In-Store,3,0,0,14/04/2024 14:42
4995,541,5,8,5.18,Credit Card,In-Store,4,0,0,15/04/2024 16:58
3018,679,5,3,4.08,Mobile Pay,In-Store,4,0,0,15/04/2024 16:46
2890,544,5,3,3.15,Mobile Pay,In-Store,5,0,0,16/04/2024 10:24
7618,246,5,10,9.06,Mobile Pay,In-Store,5,0,0,16/04/2024 16:23
7722,297,5,8,3.42,Mobile Pay,In-Store,1,0,0,17/04/2024 15:35
7982,565,5,3,3.81,Cash,In-Store,1,0,0,17/04/2024 15:04
7054,380,5,13,5.58,Cash,In-Store,3,0,0,21/04/2024 12:00
9147,683,5,3,2.87,Cash,In-Store,4,0,0,23/04/2024 11:36
5906,649,5,4,4.16,Credit Card,In-Store,1,0,0,23/04/2024 15:28
7287,131,5,3,6.32,Cash,In-Store,3,0,0,25/04/2024 12:04
2954,335,5,10,5.51,Cash,In-Store,4,0,0,27/04/2024 14:05
6806,618,5,8,3.79,Cash,In-Store,2,0,0,28/04/2024 14:39
315,457,5,3,4.74,Mobile Pay,In-Store,3,0,0,29/04/2024 15:36
3455,638,5,7,4.45,Cash,In-Store,3,0,0,01/05/2024 13:36
4685,185,5,4,3.11,Mobile Pay,In-Store,3,0,0,03/05/2024 10:38
9224,447,5,4,3.46,Cash,In-Store,3,0,0,04/05/2024 13:12
3042,647,5,5,5.34,Credit Card,In-Store,3,0,0,05/05/2024 11:19
8677,359,5,12,3.03,Cash,In-Store,1,0,0,07/05/2024 15:22
3001,405,5,5,4.01,Credit Card,In-Store,3,0,0,07/05/2024 16:10
10331,337,5,5,4.34,Credit Card,In-Store,5,0,0,07/05/2024 14:59
9010,107,5,13,7.64,Cash,In-Store,5,0,0,10/05/2024 12:57
5057,526,5,5,3,Mobile Pay,In-Store,4,0,0,10/05/2024 11:37
7211,566,5,5,5.66,Cash,In-Store,1,0,0,14/05/2024 12:03
6275,178,5,5,5.25,Credit Card,In-Store,3,0,0,16/05/2024 15:12
7293,364,5,7,3.97,Mobile Pay,In-Store,4,0,0,19/05/2024 12:23
